No.,Exchange,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue,Date
8400,OTC,otc/GMTNF,Gold Mountain Mining Corp.,81564.0,0.0001,0.0,1623285.0,2025-10-07
8401,OTC,otc/ERFB,"ERF Wireless, Inc.",80528.0,0.0001,0.0,6465000.0,2025-10-07
8402,OTC,otc/PIFR,"Premier information Management, Inc.",79850.0,0.0006,0.0,517782.0,2025-10-07
8403,OTC,otc/DGWR,"Deep Green Waste & Recycling, Inc.",79632.0,0.0048,0.0,984215.0,2025-10-07
8404,OTC,otc/PMPG,"Premier Products Group, Inc.",79590.0,0.0002,-71.429,,2025-10-07
8405,OTC,otc/URBT,Urban Television Network Corporation,78916.0,0.0001,0.0,13531.0,2025-10-07
8406,OTC,otc/MBCI,"MabCure, Inc.",78109.0,0.0001,0.0,500000.0,2025-10-07
8407,OTC,otc/MIHL,Montague International Holding Ltd.,75588.0,0.0001,0.0,,2025-10-07
8408,OTC,otc/NSGP,"NewStream Energy Technologies Group, Inc.",75471.0,0.0003,-70.0,,2025-10-07
8409,OTC,otc/MLYCF,Multi-Metal Development Ltd.,75408.0,0.0003,0.0,,2025-10-07
8410,OTC,otc/AFFY,"Affymax, Inc.",74490.0,0.001,25.0,42000.0,2025-10-07
8411,OTC,otc/MKRO,"Monkey Rock Group, Inc.",74301.0,0.0002,-95.556,658690.0,2025-10-07
8412,OTC,otc/NCDP,"Nicodrops, Inc.",73960.0,4e-05,0.0,324.0,2025-10-07
8413,OTC,otc/STHC,"SouthCorp Capital, Inc.",73892.0,0.0002,-89.474,17773.0,2025-10-07
8414,OTC,otc/CNNC,Cannonau Corp.,72545.0,0.0003,0.0,,2025-10-07
8415,OTC,otc/CLHI,"CLST Holdings, Inc.",71848.0,0.003,0.0,226000.0,2025-10-07
8416,OTC,otc/EVLI,"Everlert, Inc.",70922.0,0.0001,0.0,35000.0,2025-10-07
8417,OTC,otc/GSTX,Graphene & Solar Technologies Limited,70544.0,0.0001,0.0,,2025-10-07
8418,OTC,otc/LEJUY,Leju Holdings Limited,70271.0,0.0051,0.0,316854430.0,2025-10-07
8419,OTC,otc/CIRX,CirTran Corporation,69730.0,0.0141,-6.0,1106165.0,2025-10-07
8420,OTC,otc/BERI,"Blue Earth Resources, Inc.",69243.0,0.0006,0.0,417409.0,2025-10-07
8421,OTC,otc/WWRL,"World Wireless Communications, Inc.",69212.0,0.0022,-54.17,735124.0,2025-10-07
8422,OTC,otc/TVOG,"Turner Valley Oil & Gas, Inc.",68688.0,0.0003,0.0,,2025-10-07
8423,OTC,otc/COUV,"Corporate Universe, Inc.",67847.0,0.0001,0.0,,2025-10-07
8424,OTC,otc/SPBV,"Sports Pouch Beverage Co., Inc.",67412.0,0.0001,0.0,,2025-10-07
8425,OTC,otc/WCIG,Wee-Cig International Corporation,66694.0,0.0012,0.0,23611.0,2025-10-07
8426,OTC,otc/GGII,"Green Globe International, Inc.",66504.0,5e-05,4900.0,,2025-10-07
8427,OTC,otc/USRM,"U.S. Stem Cell, Inc.",66151.0,0.0001,0.0,82049.0,2025-10-07
8428,OTC,otc/BISA,"Baltic International USA, Inc.",65855.0,0.006,0.0,,2025-10-07
8429,OTC,otc/DSUS,"Drone Services USA, Inc.",65633.0,0.0001,9900.0,535273.0,2025-10-07
8430,OTC,otc/HYDI,"Hydromer, Inc.",65114.0,0.01,0.0,5631257.0,2025-10-07
8431,OTC,otc/IBRLF,IberAmerican Lithium Corp.,63368.0,0.019,0.0,,2025-10-07
8432,OTC,otc/XDSL,"mPhase Technologies, Inc.",62111.0,0.0002,100.0,32855722.0,2025-10-07
8433,OTC,otc/EOSS,"EOS, Inc.",60478.0,0.0001,0.0,117174.0,2025-10-07
8434,OTC,otc/CCHI,"Cambridge Capital Holdings, Inc.",60408.0,0.17,0.0,47444.0,2025-10-07
8435,OTC,otc/HPCO,"Hempacco Co., Inc.",60227.0,0.01,1900.0,4045637.0,2025-10-07
8436,OTC,otc/CCFLU,CCF Holdings LLC,59842.0,0.0006,0.0,262549000.0,2025-10-07
8437,OTC,otc/ENHD,Energroup Holdings Corp.,59316.0,0.0092,0.0,222189037.0,2025-10-07
8438,OTC,otc/ZTTO,Zitto Inc.,57754.0,0.0055,-84.848,,2025-10-07
8439,OTC,otc/BRSHF,Bruush Oral Care Inc.,57588.0,0.0004,33.33,2922258.0,2025-10-07
8440,OTC,otc/IMMB,"Immunotech Laboratories, Inc.",57496.0,0.0001,0.0,,2025-10-07
8441,OTC,otc/PSPW,"3Power Energy Group, Inc.",57260.0,0.0002,0.0,,2025-10-07
8442,OTC,otc/SMIT,"Schmitt Industries, Inc.",56798.0,0.015,0.0,9893210.0,2025-10-07
8443,OTC,otc/HENC,Hero Technologies Inc.,56369.0,0.0001,0.0,,2025-10-07
8444,OTC,otc/LDSN,Luduson G Inc.,56347.0,0.0001,0.0,12500000.0,2025-10-07
8445,OTC,otc/UPIN,Universal Power Industry Corporation,56179.0,0.001,0.0,,2025-10-07
8446,OTC,otc/NKGN,"NKGen Biotech, Inc.",54651.0,0.0003,-99.73,,2025-10-07
8447,OTC,otc/ELST,"Electronic Systems Technology, Inc.",54412.0,0.011,0.0,1295371.0,2025-10-07
8448,OTC,otc/LHGI,Lighthouse Global Holdings Inc.,54223.0,0.0001,0.0,,2025-10-07
8449,OTC,otc/MOBO,Mobile Lads Corp.,54089.0,0.0001,9900.0,4474.0,2025-10-07
8450,OTC,otc/PBLA,"Panbela Therapeutics, Inc.",53889.0,0.0111,0.0,,2025-10-07
8451,OTC,otc/MRPI,"Mera Pharmaceuticals, Inc.",53665.0,0.0001,9900.0,,2025-10-07
8452,OTC,otc/CRTL,"Cartel Blue, Inc.",53664.0,0.0002,0.0,,2025-10-07
8453,OTC,otc/LSCG,Lighting Science Group Corporation,53065.0,0.0001,0.0,44936011.0,2025-10-07
8454,OTC,otc/EGTK,"Energtek, Inc.",51353.0,0.0001,0.0,12414465.0,2025-10-07
8455,OTC,otc/TLGN,Ever Harvest International Group Inc.,51082.0,0.0001,0.0,527911.0,2025-10-07
8456,OTC,otc/SQCC,Square Chain Corp.,50626.0,0.0001,0.0,,2025-10-07
8457,OTC,otc/KRFGD,OneSolution Technology Inc.,50533.0,0.07598,-24.096,76953.0,2025-10-07
8458,OTC,otc/GHAV,"Grand Havana, Inc.",50398.0,0.0001,0.0,204368.0,2025-10-07
8459,OTC,otc/PKLBF,Perk Labs Inc.,50132.0,0.0001,0.0,46655.0,2025-10-07
8460,OTC,otc/AVEW,AVEW Holdings Inc.,50001.0,4e-05,0.0,,2025-10-07
8461,OTC,otc/GLEC,Global Ecology Corporation,49958.0,0.0001,0.0,11639.0,2025-10-07
8462,OTC,otc/ECPN,"El Capitan Precious Metals, Inc.",49747.0,0.0001,0.0,,2025-10-07
8463,OTC,otc/RTSL,"Rapid Therapeutic Science Laboratories, Inc.",49366.0,0.0026,-21.212,,2025-10-07
8464,OTC,otc/NVGT,Novagant Corp.,49364.0,0.0001,0.0,48217.0,2025-10-07
8465,OTC,otc/ABPR,"Airborne Security & Protective Services, Inc.",49298.0,0.0001,-99.0,2255333.0,2025-10-07
8466,OTC,otc/ALTD,"Altitude International Holdings, Inc.",49224.0,0.0001,0.0,12209237.0,2025-10-07
8467,OTC,otc/RGGI,ResGreen Group International Inc.,48748.0,0.0001,0.0,,2025-10-07
8468,OTC,otc/USTC,USA Real Estate Holding Company,48732.0,0.0002,0.0,,2025-10-07
8469,OTC,otc/GARB,Garb Oil & Power Corporation,47498.0,0.0,900.0,,2025-10-07
8470,OTC,otc/USWF,"U.S. Wind Farming, Inc.",47092.0,0.0001,0.0,421446.0,2025-10-07
8471,OTC,otc/CYCA,Cytta Corp.,47024.0,0.0115,11400.0,4579.0,2025-10-07
8472,OTC,otc/TNEN,True North Energy Corp.,46797.0,0.0001,0.0,1829494.0,2025-10-07
8473,OTC,otc/CHOOF,Choom Holdings Inc.,46697.0,0.0,0.0,15046137.0,2025-10-07
8474,OTC,otc/MDCN,"Medican Enterprises, Inc.",46545.0,0.0001,0.0,,2025-10-07
8475,OTC,otc/ILDO,International Daleco Corp.,46529.0,0.001,0.0,,2025-10-07
8476,OTC,otc/AZIL,Aziel Corporation,46191.0,0.0001,0.0,,2025-10-07
8477,OTC,otc/YIPI,"Yippy, Inc.",46185.0,0.0006,0.0,77294.0,2025-10-07
8478,OTC,otc/GTIC,"GreenTech Innovations, Inc.",45486.0,0.075,-34.783,,2025-10-07
8479,OTC,otc/LZGI,"LZG International, Inc.",45461.0,0.0002,100.0,19966819.0,2025-10-07
8480,OTC,otc/PLPL,"Plandaí Biotechnology, Inc.",44890.0,0.0001,9900.0,338483.0,2025-10-07
8481,OTC,otc/WGMCF,Winston Gold Corp.,44599.0,0.0001,0.0,,2025-10-07
8482,OTC,otc/GROO,Groovy Company Inc,44304.0,0.0055,-8.333,3600.0,2025-10-07
8483,OTC,otc/IBRC,iBrands Corp.,44249.0,0.0,0.0,126413.0,2025-10-07
8484,OTC,otc/USRI,"USA Recycling Industries, Inc.",43790.0,0.0001,0.0,8086261.0,2025-10-07
8485,OTC,otc/GOEVQ,Canoo Inc.,43458.0,0.004,33.33,1864000.0,2025-10-07
8486,OTC,otc/NUNZ,Nunzia Pharmaceutical Company,43451.0,0.0001,0.0,,2025-10-07
8487,OTC,otc/SVSN,"Stereo Vision Entertainment, Inc.",43342.0,0.0002,0.0,2500000.0,2025-10-07
8488,OTC,otc/SPSO,"Spectacular Solar, Inc.",43283.0,0.0001,-50.0,,2025-10-07
8489,OTC,otc/RWGI,"Rodedawg International Industries, Inc.",43195.0,0.0002,0.0,,2025-10-07
8490,OTC,otc/NTRU,Natur International Corp.,43085.0,0.0001,0.0,686721.0,2025-10-07
8491,OTC,otc/ITMC,Itoco Inc.,42821.0,0.0001,0.0,,2025-10-07
8492,OTC,otc/EMGE,Emergent Health Corp,42695.0,0.0001,0.0,119567.0,2025-10-07
8493,OTC,otc/BANI,"Banneker, Inc.",42351.0,0.0,0.0,156700.0,2025-10-07
8494,OTC,otc/HDVY,Health Discovery Corporation,42033.0,0.0,0.0,,2025-10-07
8495,OTC,otc/KSIH,KS International Holdings Corporation,41727.0,0.0001,0.0,975132.0,2025-10-07
8496,OTC,otc/GOLQ,"GoLogiq, Inc.",41396.0,0.0007,0.0,251229.0,2025-10-07
8497,OTC,otc/ADSV,"Allied Security Innovations, Inc.",41124.0,0.0001,0.0,359378.0,2025-10-07
8498,OTC,otc/TGMR,Troy Gold & Mineral Corp,40707.0,0.065,0.0,,2025-10-07
8499,OTC,otc/FRMA,Firma Holdings Corp.,40541.0,0.0001,-50.0,243064.0,2025-10-07
8500,OTC,otc/HEMP,"Hemp, Inc",40020.0,5e-05,0.0,184396.0,2025-10-07
8501,OTC,otc/ASKH,"Astika Holdings, Inc.",39945.0,0.0005,0.0,,2025-10-07
8502,OTC,otc/GASE,"GASE Energy, Inc.",39909.0,0.0001,0.0,264863.0,2025-10-07
8503,OTC,otc/CIPI,Correlate Energy Corp.,39140.0,0.0005,0.0,9259972.0,2025-10-07
8504,OTC,otc/STRG,"Starguide Group, Inc.",39005.0,0.0136,0.0,1982.0,2025-10-07
8505,OTC,otc/GRBG,"Green Bridge Industries, Inc.",38971.0,0.0001,0.0,-87841.0,2025-10-07
8506,OTC,otc/SSUNF,SIGNA Sports United N.V.,38755.0,0.0001,0.0,1152433724.0,2025-10-07
8507,OTC,otc/FPWM,Charlestowne Premium Beverages Inc.,38667.0,0.0009,0.0,23436.0,2025-10-07
8508,OTC,otc/UITA,"Utilicraft Aerospace Industries, Inc.",38610.0,0.0001,0.0,,2025-10-07
8509,OTC,otc/DBRM,"Daybreak Oil and Gas, Inc.",38473.0,0.0001,0.0,1613286.0,2025-10-07
8510,OTC,otc/JFTH,"Japan Food Tech Holdings, Inc.",38283.0,0.0002,100.0,20830.0,2025-10-07
8511,OTC,otc/HPIL,HPIL Holding,38133.0,0.0,0.0,,2025-10-07
8512,OTC,otc/GADS,"Gadsden Properties, Inc.",38050.0,0.0001,-83.33,14000.0,2025-10-07
8513,OTC,otc/ESGI,"Ensurge, Inc.",37917.0,0.0001,0.0,,2025-10-07
8514,OTC,otc/TYTN,"Tytan Holdings, Inc.",37741.0,0.001,900.0,444888.0,2025-10-07
8515,OTC,otc/FTEG,For The Earth Corp.,37303.0,0.0001,9900.0,687889.0,2025-10-07
8516,OTC,otc/KPOC,Kimberly Parry Organics Inc.,37274.0,0.0001,9900.0,187704.0,2025-10-07
8517,OTC,otc/TPII,"Triad Pro Innovators, Inc.",37083.0,0.0001,0.0,2322606.0,2025-10-07
8518,OTC,otc/DRGV,"Dragon Capital Group, Corp.",36849.0,0.0002,0.0,21906202.0,2025-10-07
8519,OTC,otc/DKGH,"DKG Capital, Inc.",36489.0,0.0001,0.0,1129592.0,2025-10-07
8520,OTC,otc/WMGR,"Wellness Matrix Group, Inc.",36425.0,0.0001,0.0,,2025-10-07
8521,OTC,otc/HYGN,"Hydrogenetics, Inc.",36326.0,0.0001,0.0,,2025-10-07
8522,OTC,otc/GETH,Green EnviroTech Holdings Corp.,36185.0,0.0001,0.0,,2025-10-07
8523,OTC,otc/TAER,Tarsier Ltd.,35601.0,0.0001,0.0,313803.0,2025-10-07
8524,OTC,otc/NWCN,Network CN Inc.,35215.0,0.0013,0.0,573262.0,2025-10-07
8525,OTC,otc/PCHK,"Pacific Conquest Holdings, Inc.",35158.0,0.0001,0.0,,2025-10-07
8526,OTC,otc/BDGR,"Black Dragon Resource Companies, Inc.",34953.0,0.0,0.0,378628.0,2025-10-07
8527,OTC,otc/SOFE,"SOAFEE, Inc.",34822.0,0.0011,0.0,2225098.0,2025-10-07
8528,OTC,otc/SIGO,"Sunset Island Group, Inc.",34392.0,0.0001,0.0,,2025-10-07
8529,OTC,otc/BPCP,Bishop Capital Corporation,34356.0,4.2,0.0,42100.0,2025-10-07
8530,OTC,otc/STIE,Santaro Interactive Entertainment Company,33975.0,0.0002,100.0,296400.0,2025-10-07
8531,OTC,otc/GCLT,"GainClients, Inc.",33885.0,0.0001,0.0,44696.0,2025-10-07
8532,OTC,otc/AXRX,Amexdrug Corporation,33821.0,0.0002,100.0,9167522.0,2025-10-07
8533,OTC,otc/GEMZ,Gemxx Corp.,33455.0,0.0002,0.0,1438748.0,2025-10-07
8534,OTC,otc/SPRN,"Supernova Energy, Inc.",33180.0,0.0001,0.0,83108.0,2025-10-07
8535,OTC,otc/WLYW,"Wally World Media, Inc.",33048.0,0.0001,-98.667,,2025-10-07
8536,OTC,otc/MOCI,"Energy Holdings, Inc.",32578.0,0.0001,0.0,,2025-10-07
8537,OTC,otc/WSRC,Western Sierra Resource Corporation,32414.0,0.0001,0.0,1202800.0,2025-10-07
8538,OTC,otc/AMCT,"American Education Center, Inc.",32134.0,0.0001,0.0,143270.0,2025-10-07
8539,OTC,otc/UBQU,Ubiquitech Software Corp.,31796.0,0.0001,9900.0,,2025-10-07
8540,OTC,otc/PMBY,PMB Aerospace Corporation,31721.0,0.0001,0.0,,2025-10-07
8541,OTC,otc/VTGDF,Vantage Drilling Company,31163.0,0.0,0.0,819935000.0,2025-10-07
8542,OTC,otc/MLCG,"ML Capital Group, Inc.",31063.0,0.0001,0.0,,2025-10-07
8543,OTC,otc/BAYP,"Bayport International Holdings, Inc.",30993.0,0.0001,0.0,,2025-10-07
8544,OTC,otc/SFBE,Sino Bioenergy Corp.,30751.0,0.0006,0.0,,2025-10-07
8545,OTC,otc/GTEH,"GenTech Holdings, Inc.",30494.0,0.0,0.0,,2025-10-07
8546,OTC,otc/MSPC,"Metrospaces, Inc.",30415.0,0.0,0.0,176605.0,2025-10-07
8547,OTC,otc/BWVI,"Blue Water Ventures International, Inc.",30279.0,0.0001,0.0,,2025-10-07
8548,OTC,otc/ZHYLF,Zhaoheng Hydropower Ltd.,30185.0,0.0002,0.0,15379045.0,2025-10-07
8549,OTC,otc/RIGH,"Bud Genius, Inc.",30000.0,0.0,0.0,125239.0,2025-10-07
8550,OTC,otc/NTLK,"NetTalk.com, Inc.",29994.0,0.0001,0.0,4657022.0,2025-10-07
8551,OTC,otc/OMAGQ,"Omagine, Inc.",29884.0,0.0011,0.0,,2025-10-07
8552,OTC,otc/RMTD,"Remote Dynamics, Inc.",29332.0,0.0,0.0,5270000.0,2025-10-07
8553,OTC,otc/ICCT,iCoreConnect Inc.,29262.0,0.011,83.333,10746466.0,2025-10-07
8554,OTC,otc/GRAM,Gold Flora Corporation,28708.0,0.0001,0.0,124811000.0,2025-10-07
8555,OTC,otc/CHME,China Medicine Corporation,28697.0,0.0012,9.091,65755018.0,2025-10-07
8556,OTC,otc/PHOT,"GrowLife, Inc.",28573.0,0.0005,0.0,226655.0,2025-10-07
8557,OTC,otc/JOEY,"Joey New York, Inc.",28244.0,0.0003,0.0,609638.0,2025-10-07
8558,OTC,otc/FOYJ,Foy-Johnston Inc.,28127.0,0.0001,0.0,68458.0,2025-10-07
8559,OTC,otc/DVFI,"Diversified Oil & Gas Holdings, Ltd.",28091.0,0.0001,0.0,316124.0,2025-10-07
8560,OTC,otc/RRRT,"R-Three Technologies, Inc.",27933.0,0.0003,0.0,,2025-10-07
8561,OTC,otc/PYCT,"PayChest, Inc.",27785.0,0.0,0.0,,2025-10-07
8562,OTC,otc/DELCF,Delic Holdings Corp.,27660.0,0.0002,0.0,6148575.0,2025-10-07
8563,OTC,otc/ALLGF,Allego N.V.,27334.0,0.0001,0.0,196765711.0,2025-10-07
8564,OTC,otc/TACI,TransAtlantic Capital Inc.,27321.0,0.0002,0.0,,2025-10-07
8565,OTC,otc/AMRU,"Amaru, Inc.",27313.0,0.0001,0.0,84540.0,2025-10-07
8566,OTC,otc/VPOR,"Vapor Group, Inc.",27302.0,0.0,0.0,,2025-10-07
8567,OTC,otc/RYMM,Royal Mines and Minerals Corp,27290.0,0.0001,0.0,,2025-10-07
8568,OTC,otc/RLBD,"Real Brands, Inc.",26991.0,1e-05,0.0,38206.0,2025-10-07
8569,OTC,otc/MTPP,"Mountain Top Properties, Inc.",26833.0,0.0001,0.0,145.0,2025-10-07
8570,OTC,otc/ACUR,"Acura Pharmaceuticals, Inc.",26600.0,0.0004,0.0,1563000.0,2025-10-07
8571,OTC,otc/SNST,"Sunset Capital Assets, Inc.",26592.0,0.0001,0.0,,2025-10-07
8572,OTC,otc/GMVDF,G Medical Innovations Holdings Ltd,26442.0,0.0001,0.0,4420000.0,2025-10-07
8573,OTC,otc/IDGC,ID Global Corporation,26401.0,0.0,0.0,513258.0,2025-10-07
8574,OTC,otc/MMMM,"Quad M Solutions, Inc.",26389.0,0.0001,0.0,18628564.0,2025-10-07
8575,OTC,otc/RBNW,"Renewable Energy and Power, Inc.",26236.0,5e-05,0.0,505102.0,2025-10-07
8576,OTC,otc/ANTH,"Anthera Pharmaceuticals, Inc.",26179.0,0.001,0.0,,2025-10-07
8577,OTC,otc/RCIT,"Reelcause, Inc.",26147.0,0.0002,0.0,,2025-10-07
8578,OTC,otc/EGDD,"Eastern Goldfields, Inc.",25850.0,0.0002,-97.5,8520386.0,2025-10-07
8579,OTC,otc/DIGI,"digitiliti, Inc.",25823.0,0.0001,0.0,1480154.0,2025-10-07
8580,OTC,otc/CBDX,"Curative Biosciences, Inc.",25789.0,0.0001,0.0,,2025-10-07
8581,OTC,otc/ONSS,Onassis Holdings Corp.,25582.0,0.0002,0.0,18358438.0,2025-10-07
8582,OTC,otc/SINCD,Sincerity Applied Materials Holdings Corp.,25452.0,1.01,0.0,32387.0,2025-10-07
8583,OTC,otc/AUSAF,Australis Capital Inc.,25422.0,0.0001,0.0,7588972.0,2025-10-07
8584,OTC,otc/AHFI,"Absolute Health and Fitness, Inc.",25233.0,0.0003,0.0,,2025-10-07
8585,OTC,otc/ETCIA,"Electronic Tele-Communications, Inc.",25091.0,0.01,-54.545,266481.0,2025-10-07
8586,OTC,otc/ECEZ,"Ecosciences, Inc.",25062.0,0.0,0.0,78658.0,2025-10-07
8587,OTC,otc/AVRI,Innovation Nation Inc.,25000.0,0.0001,0.0,875377.0,2025-10-07
8588,OTC,otc/TBLT,"ToughBuilt Industries, Inc.",24934.0,0.0111,-88.9,76271822.0,2025-10-07
8589,OTC,otc/COFE,Coffee Inc.,24750.0,0.0001,0.0,,2025-10-07
8590,OTC,otc/AMIH,American International Holdings Corp.,24656.0,0.0001,0.0,61899.0,2025-10-07
8591,OTC,otc/LIFS,Life Stem Genetics Inc.,24584.0,0.0001,0.0,,2025-10-07
8592,OTC,otc/USMJ,"North American Cannabis Holdings, Inc.",24215.0,0.0,0.0,,2025-10-07
8593,OTC,otc/GTOR,"GGToor, Inc.",24129.0,0.0001,0.0,67867.0,2025-10-07
8594,OTC,otc/SNTAF,Strategic Minerals Europe Corp.,23956.0,0.0001,0.0,5275672.0,2025-10-07
8595,OTC,otc/SING,SinglePoint Inc.,23942.0,0.0003,33.33,20283064.0,2025-10-07
8596,OTC,otc/MITJF,The Mint Corporation,23588.0,0.0001,0.0,,2025-10-07
8597,OTC,otc/GRMC,Goldrich Mining Company,23458.0,0.0001,0.0,,2025-10-07
8598,OTC,otc/VCII,"ViviCells International, Inc.",23388.0,0.0001,0.0,5094906.0,2025-10-07
8599,OTC,otc/FLXP,Flex-Power Inc.,22447.0,0.0001,0.0,,2025-10-07
8600,OTC,otc/ARSC,Bitcoin Crypto Currency Exchange Corporation,22430.0,0.0001,0.0,,2025-10-07
8601,OTC,otc/WTKN,CLStv Corp.,22225.0,4e-05,0.0,25655.0,2025-10-07
8602,OTC,otc/PTLF,"Petlife Pharmaceuticals, Inc.",22212.0,0.0001,0.0,,2025-10-07
8603,OTC,otc/SCNG,Strattner Financial Group Corp.,22162.0,0.0001,0.0,,2025-10-07
8604,OTC,otc/SFIN,"Safetek International, Inc.",22147.0,0.0001,0.0,,2025-10-07
8605,OTC,otc/NXMR,"NextMart, Inc.",22082.0,0.0001,0.0,621727.0,2025-10-07
8606,OTC,otc/MCOA,"Marijuana Company of America, Inc.",22076.0,0.0001,0.0,1498604.0,2025-10-07
8607,OTC,otc/COWI,"CarbonMeta Technologies, Inc.",21986.0,0.0,0.0,80080.0,2025-10-07
8608,OTC,otc/TBIO,"Telesis Bio, Inc.",21622.0,0.01155,-3.75,17034000.0,2025-10-07
8609,OTC,otc/PBIO,"Pressure BioSciences, Inc.",21484.0,0.0005,0.0,1496409.0,2025-10-07
8610,OTC,otc/ISHI,"Islet Holdings, Inc.",21301.0,0.0001,0.0,4135209.0,2025-10-07
8611,OTC,otc/FITSF,Koios Beverage Corp.,21030.0,0.0111,0.0,678338.0,2025-10-07
8612,OTC,otc/BRYN,Bryn Resources Inc.,20818.0,0.0001,0.0,,2025-10-07
8613,OTC,otc/SKVY,Sentry Technology Corp.,20640.0,0.0001,0.0,6427000.0,2025-10-07
8614,OTC,otc/SRPX,"Scorpex, Inc.",20628.0,0.0001,9900.0,,2025-10-07
8615,OTC,otc/MDXL,"MediXall Group, Inc.",20551.0,0.0001,-97.436,304336.0,2025-10-07
8616,OTC,otc/FONU,"FonU2, Inc.",20535.0,0.0001,0.0,18611.0,2025-10-07
8617,OTC,otc/HESG,"Health Sciences Group, Inc.",20509.0,0.0,0.0,69313.0,2025-10-07
8618,OTC,otc/PLYZ,Plyzer Technologies Inc.,20466.0,0.0,0.0,66547.0,2025-10-07
8619,OTC,otc/FLES,"Auto Parts 4Less Group, Inc.",20461.0,0.0001,0.0,452959.0,2025-10-07
8620,OTC,otc/INQR,"InnovaQor, Inc.",20425.0,0.0001,0.0,549780.0,2025-10-07
8621,OTC,otc/SGOO,Snoogoo Corp.,20186.0,0.0001,0.0,,2025-10-07
8622,OTC,otc/THCT,"THC Therapeutics, Inc.",20133.0,0.0005,0.0,,2025-10-07
8623,OTC,otc/TMOL,"Trimol Group, Inc.",20094.0,0.0002,-97.98,,2025-10-07
8624,OTC,otc/NOHO,"Dragon Life Science Holdings Group, Inc.",20040.0,0.0,0.0,560018.0,2025-10-07
8625,OTC,otc/TNRG,Thunder Energies Corporation,20030.0,0.0001,0.0,,2025-10-07
8626,OTC,otc/FOMI,"Formation Minerals, Inc.",20007.0,0.0002,0.0,-21420.0,2025-10-07
8627,OTC,otc/AMNE,"American Green Group, Inc.",19998.0,0.0,0.0,688172.0,2025-10-07
8628,OTC,otc/LANZ,"Lancer Orthodontics, Inc.",19518.0,0.0015,-85.0,6186765.0,2025-10-07
8629,OTC,otc/UPDC,UPD Holding Corp.,19498.0,0.0001,9900.0,38190.0,2025-10-07
8630,OTC,otc/BICB,"BioCube, Inc.",19349.0,0.0002,0.0,,2025-10-07
8631,OTC,otc/ONPH,Oncology Pharma Inc.,19332.0,0.0005,-0.2,10214.0,2025-10-07
8632,OTC,otc/PSSR,"PASSUR Aerospace, Inc.",19280.0,0.0025,0.0,5828189.0,2025-10-07
8633,OTC,otc/BCCI,"Baristas Coffee Company, Inc.",19212.0,0.0001,0.0,794829.0,2025-10-07
8634,OTC,otc/EVIO,"EVIO, Inc.",19194.0,0.0001,0.0,2363000.0,2025-10-07
8635,OTC,otc/HSMD,"Healthcare Solutions Management Group, Inc.",19173.0,0.0002,0.0,9248784.0,2025-10-07
8636,OTC,otc/VYGVQ,Voyager Digital Ltd.,19162.0,0.0001,0.0,458146000.0,2025-10-07
8637,OTC,otc/EFIR,"EGPI Firecreek, Inc.",19043.0,0.0,0.0,,2025-10-07
8638,OTC,otc/LBTI,"Lithium & Boron Technology, Inc.",18597.0,0.0001,0.0,2468313.0,2025-10-07
8639,OTC,otc/XSNX,NovAccess Global Inc.,18572.0,0.0003,0.0,,2025-10-07
8640,OTC,otc/OGAA,Organic Agricultural Company Limited,18545.0,0.0002,0.0,1340859.0,2025-10-07
8641,OTC,otc/EWLL,eWellness Healthcare Corporation,18478.0,0.0,0.0,,2025-10-07
8642,OTC,otc/SOEN,Solar Enertech Corp.,18307.0,0.0001,0.0,29294000.0,2025-10-07
8643,OTC,otc/SCBZ,"Scoobeez Global, Inc.",18249.0,0.0001,0.0,23014180.0,2025-10-07
8644,OTC,otc/MJWL,Majic Wheels Corp.,18235.0,0.0001,0.0,175779.0,2025-10-07
8645,OTC,otc/ENDRF,Endor AG,18184.0,0.0001,-99.98,90232628.0,2025-10-07
8646,OTC,otc/NTGL,"NanoTech Gaming, Inc.",18166.0,0.0001,0.0,292947.0,2025-10-07
8647,OTC,otc/YRIV,Yangtze River Port and Logistics Limited,17953.0,0.0001,9900.0,,2025-10-07
8648,OTC,otc/LBWR,"Labwire, Inc.",17920.0,0.0001,0.0,,2025-10-07
8649,OTC,otc/CMPY,"Comepay, Inc.",17860.0,0.0001,0.0,,2025-10-07
8650,OTC,otc/RDRSF,RDARS Inc.,17721.0,0.001,0.0,,2025-10-07
8651,OTC,otc/AZFL,"Amazonas Florestal, Ltd",17617.0,0.0001,0.0,,2025-10-07
8652,OTC,otc/ZPAS,"Zoompass Holdings, Inc.",17373.0,0.0001,0.0,872465.0,2025-10-07
8653,OTC,otc/LOTE,"Lot78, Inc.",17282.0,0.0001,99.0,1461022.0,2025-10-07
8654,OTC,otc/NTAC,"New Technology Acquisition Holdings, Inc.",16808.0,0.0002,0.0,91870.0,2025-10-07
8655,OTC,otc/NNRX,"Nutranomics, Inc.",16750.0,0.0,0.0,,2025-10-07
8656,OTC,otc/AFYG,Affinity Gold Corporation,16683.0,0.0001,0.0,,2025-10-07
8657,OTC,otc/ASFX,"American Scientific Resources, Incorporated",16682.0,4e-05,0.0,1046428.0,2025-10-07
8658,OTC,otc/SNRS,"Sunrise Consulting Group, Inc.",16606.0,0.0,0.0,,2025-10-07
8659,OTC,otc/SCRH,"Scores Holding Company, Inc.",16519.0,0.0001,0.0,350000.0,2025-10-07
